facilityId,recordId,serialNumber,serviceDesc,pe,peDesc,category,description,county,agency,programIdentifier,siteAddress,city,st,zip,latitude,longitude,activityDate,01a,01b,01c,01d,01e,01f,02a,02b,02c,02d,02e,02f,02g,03a,03b,03c,03d,03e,03f,03g,04a,04b,04c,05a,05b,05c,05d,06a,06b,06c,07a,07b,07c,08a,08b,08c,totalCritical,numberOfFbiCritical,09a,09b,10a,I0b,10c,11a,11b,11c,12a,12b,12c,12d,13a,13b,13c,14a,14b,14c,14d,14e,14f,14g,14h,14i,15a,15b,totalNonCritical
FA0004674,PR0003352,DADZ4QJVF,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Chez Jose,5910 S University Blvd Unit A9,Greenwood Village,CO,80121,39.609516,-104.95993,10/04/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,4,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7
FA0007595,PR0007304,DAQA0ZJ2A,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Menlo Inn,6075 E Parkway Dr,Commerce City,CO,80022,39.917877,-105.001213,10/03/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007407,PR0007088,DAWRVC1QC,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Subway Forest 25355,5270 E Arapahoe Rd Unit G5,Centennial,CO,80122,39.594952,-104.92672,10/03/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,2,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
FA0001403,PR0000302,DA2ZQO3GD,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,Red Hawk Ridge Elementary,16251 E Geddes Ave,Centennial,CO,80016,39.582523,-104.799217,10/03/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0003634,PR0001099,DA0214267,"Inspection, Critical Item",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Las Delicias 2,7610 Conifer Rd,Denver,CO,80221,39.877792,-104.983917,10/03/2018 12:00:00 AM,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008421,PR0008444,DASB9HCNE,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Upstairs Circus,5370 Greenwood Plaza Blvd Ste 106,Greenwood Village,CO,80111-1947,39.61909778,-104.9007527,10/04/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0000669,PR0000476,DAOJDV3PZ,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,South Middle School,12310 E Parkview Dr,Aurora,CO,80011,39.722523,-104.843277,10/04/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
FA0003725,PR0003078,DAGKUYGF5,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Little Basil,7923 S Broadway,Littleton,CO,80122,39.572556,-104.988655,10/04/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007821,PR0007585,DAKT7OKIC,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Fit Kitchen 1,901 W Hampden Ave,Englewood,CO,80110,39.65337,-104.998283,10/03/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7
FA0008429,PR0008461,DAB9OMHCI,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Arapahoe,Tri-County Health Department,Dominos Pizza,18707 E Hampden Ave,Aurora,CO,80013-3599,39.65314373,-104.7698978,10/04/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
FA0007235,PR0011179,DAQMYFJ0Y,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Low Risk (2),Food - Grocery,Adams,Tri-County Health Department,El Charro Market,6155 E 72nd Ave,Commerce City,CO,80022,39.84893,-104.978409,10/04/2018 12:00:00 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0007402,PR0007083,DAQK0TK2V,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Subway - Town center 23045,3506 Town Ctr,Highlands Ranch,CO,80129,39.54762267,-105.03441,10/04/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2
FA0000990,PR0009363,DAD9STBB6,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Bromley East Charter School,356 Longspur Dr,Brighton,CO,80601,39.91396,-104.985825,10/03/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0007361,PR0009586,DAIJUIWDG,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Popeyes 412,550 W 84th Ave,Denver,CO,80221,39.854706,-105.034439,10/04/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010071,PR0011093,DA0IHAHLE,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Whispers,1535 S Havana St,Aurora,CO,80012,39.688246,-104.867536,08/20/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FA0004915,PR0005193,DATTUI3S9,"Inspection, Critical Item",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Rock Wood Fired Pizza and Spirits,53 Centennial Blvd,Highlands Ranch,CO,80129,39.5619271,-104.9889502,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0006480,PR0002580,DA0C72ZGM,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Qdoba Mexican Grill 2270,23923 E Prospect Ave Unit C,Aurora,CO,80016,39.600597,-104.710121,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
FA0007711,PR0011175,DA5UPVT0F,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Tacos Los Vaqueros,1880 W 92nd Ave,Federal Heights,CO,80260-5301,39.86312,-105.0099,10/05/2018 12:00:00 AM,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,11,6,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,9
FA0004437,PR0004493,DAEVN7T0B,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Waffle House 1107,201 E County Line Rd,Littleton,CO,80122,39.566219,-104.985275,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5
FA0002685,PR0009868,DAWDBI558,"Inspection, Routine",1065,Restaurant (>200 seats),High Risk (4),Food - Restaurants,Douglas,Tri-County Health Department,Sweet Tomatoes,9445 Park Meadows Dr,Lone Tree,CO,80124,39.55384845,-104.8799985,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7
FA0002293,PR0000311,DAWHUZ7EK,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Douglas,Tri-County Health Department,Redstone Elementary,9970 Glenstone Cir,Highlands Ranch,CO,80130,39.53473324,-104.9193074,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2
FA0001826,PR0001164,DAGGLY6BI,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Low Risk (2),Food - Restaurants,Douglas,Tri-County Health Department,1/2 Way House Snack Bar Castle Pines,6400 Country Club Dr,Castle Rock,CO,80108,39.45039659,-104.8975535,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6
FA0004036,PR0009632,DAQXSGW7Q,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,McDonalds 5560,16891 E Iliff Ave,Aurora,CO,80013,39.673786,-104.791519,10/05/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
FA0008071,PR0008825,DACIVW9FE,"Inspection, Routine",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Hyatt Regency Aurora,13200 E 14th Pl,Aurora,CO,80011,,,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,2,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8
FA0008634,PR0008854,DAHAJSTNU,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Adams,Tri-County Health Department,Candys Coffee Table,236 E Bridge St,Brighton,CO,80601,39.98674482,-104.8201979,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
FA0000919,PR0001827,DAABVPVUN,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Boston Market 207,8507 E Arapahoe Rd,Greenwood Village,CO,80111,39.595161,-104.892563,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,11
FA0007170,PR0006839,DAQSI6SZP,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Pierre Michel Bakery,2201 Wildcat Reserve Pkwy Unit c10,Highlands Ranch,CO,80129,39.53455072,-105.0139858,10/05/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0008138,PR0007947,DATZKFHYH,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Sheridan Early Childhood Center,4107 S Federal Blvd,Sheridan,CO,80110,,,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0001391,PR0002324,DADO2RFB1,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Very Low Risk (1),Food - Restaurants,Arapahoe,Tri-County Health Department,Legacy Stadium,26101 E Arapahoe Rd,Aurora,CO,80016,39.590164,-104.68396,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0002023,PR0008945,DAWMHXDLW,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Douglas,Tri-County Health Department,Cold Stone Creamery,312 Metzler Dr Unit A,Castle Rock,CO,80109,39.40923823,-104.8595017,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
FA0005748,PR0004662,DA0214341,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Thai Basil,1281 E 120th Ave Unit F,Thornton,CO,80233,39.82325,-104.920082,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004338,PR0003993,DATGU0RLP,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Pizza Hut 4825,5657 S Himalaya St Ste 260,Aurora,CO,80015,39.61414,-104.754196,10/05/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
FA0001466,PR0000763,DA5RUXY5F,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,China Taipei Restaurant,8100 S Quebec St Unit B14,Centennial,CO,80112,39.569538,-104.904198,10/05/2018 12:00:00 AM,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0004513,PR0007991,DARRCG1GN,"Inspection, Critical Item",1045,Restaurant (101 - 200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Mt Fuji Hibachi & Sushi,18260 Lincoln Ave Ste 101,Parker,CO,80134,39.53559788,-104.7779725,08/23/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010442,PR0011737,DA0214734,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Very Low Risk (1),Food - Institutions,Adams,Tri-County Health Department,Stargate Academy Field House,14530 Washington St,Thornton,CO,80023-9150,39.959845,-104.97494,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
FA0000429,PR0003493,DAVSC0ETN,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Los Arcos,9045 Forsstrom Dr,Lone Tree,CO,80124,39.55229978,-104.8842262,10/08/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6
FA0003154,PR0005106,DAGZ3QKHS,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Tortisimas,15021 E Mississippi Ave,Aurora,CO,80012,39.696732,-104.813179,10/08/2018 12:00:00 AM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4
FA0006265,PR0002284,DAHR4ZP08,"Inspection, Routine",1225,"Grocery Store w/ Deli (0 - 15,000 sq. ft.)",Med Risk (3),Food - Grocery,Adams,Tri-County Health Department,Carniceria Del Norte,2401 E 88th Ave Unit A,Thornton,CO,80229,39.856197,-104.957581,10/08/2018 12:00:00 AM,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6
FA0002711,PR0004306,DA7PURWEV,"Inspection, Routine",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Arapahoe,Tri-County Health Department,Aurora Processing Center,3130 Oakland St,Aurora,CO,80010,39.761353,-104.850563,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4
FA0001119,PR0003756,DACLS8VY7,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Buffalo Wild Wings 190,10090 Grant St,Thornton,CO,80229,39.891792,-104.928673,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,5
FA0009196,PR0009885,DAO06FKMD,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),High Risk (4),Food - Restaurants,Adams,Tri-County Health Department,Seven Star Sushi,13123 E 16th Ave,Aurora,CO,80045,39.74245,-104.83577,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0000364,PR0000535,DAKOMO3ER,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Arapahoe,Tri-County Health Department,All Souls Catholic School,4950 S Logan St,Englewood,CO,80110,39.62608,-104.983177,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3
FA0010416,PR0011685,DAFT8RXUC,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Very Low Risk (1),Food - Restaurants,Adams,Tri-County Health Department,Starbucks,13801 Grant St Unit 505,Thornton,CO,80233-6621,,,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0000689,PR0004767,DA9LKZZR9,"Inspection, Critical Item",1025,Restaurant (0 - 100 seats),Med Risk (3),Food - Restaurants,Adams,Tri-County Health Department,Blue Bay Asian Cafe,12840 Holly St Unit 180,Thornton,CO,80602,39.899899,-104.946411,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FA0010422,PR0011696,DA0214422,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Wetzels Pretzels,13801 Grant St Ste 515,Thornton,CO,80023,,,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4
FA0000307,PR0000461,DAEDND1ZP,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Ranum Middle School,2401 W 80th Ave,Westminster,CO,80030,39.850498,-105.049545,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FA0003440,PR0004257,DASLZGAYO,"Inspection, Routine",1065,Restaurant (>200 seats),Med Risk (3),Food - Restaurants,Douglas,Tri-County Health Department,Clock Tower Grill,9360 Station St Ste 100,Lone Tree,CO,80124,39.54635285,-104.8709185,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,3,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,9
FA0008861,PR0009207,DA0214420,"Inspection, Routine",1005,"No fee license (K-12 schools, non-profit)",Med Risk (3),Food - Institutions,Adams,Tri-County Health Department,Stargate Academy Elementary School,14530 N Washington St,Thornton,CO,80023,,,10/08/2018 12:00:00 AM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
FA0010415,PR0011680,DANJOWBPQ,"Inspection, Routine",1007,"Limited Food Service (convenience, other)",Low Risk (2),Food - Restaurants,Adams,Tri-County Health Department,Starbucks,635 E Thorntion Pkwy,Thornton,CO,80241,,,10/08/2018 12:00:00 AM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3
